date,company,sector,last_price,opening_price,high,low,volume,variation,price_sma_7,price_std_7,volume_sma_7,momentum_3d,price_accel,rel_sector_strength
2025-04-06,CITY CARS,Automotive,8.516,8.532,8.604,8.456,71282,-1.9699384430973512,8.353833333333332,0.0914426960815719,54340.166666666664,3.1367324694199006,3.9963313232880826,0.7638353215535025
2025-04-07,CITY CARS,Automotive,8.311,8.296,8.357,8.26,68242,0.4796927404804543,8.347714285714286,0.08503080674225154,56326.142857142855,0.1325301204819107,-3.00420234893799,0.7515146034903697
2025-04-08,CITY CARS,Automotive,8.274,8.307,8.426,8.274,52410,0.9278873510695528,8.334,0.08850800340458856,56616.71428571428,-0.36127167630058965,-0.49380179678250036,0.7508848352845084
2025-04-09,CITY CARS,Automotive,8.4,8.434,8.553,8.4,67785,-0.5868940752920682,8.337428571428571,0.09084025749056641,59247.57142857143,-1.362141850634091,-1.0008701743335013,0.7591962160696534
2025-04-10,CITY CARS,Automotive,8.354,8.349,8.436,8.239,40709,-0.0347806482011243,8.351285714285714,0.08363953268982027,57510.142857142855,0.5173865960774737,1.8795284467115647,0.7470935431944195
2025-04-11,CITY CARS,Automotive,8.257,8.287,8.371,8.256,65346,1.1288266249983874,8.345142857142857,0.08941369874806439,59043.57142857143,-0.2054628958182203,-0.722849491895694,0.7425582301627746
2025-04-12,CITY CARS,Automotive,8.431,8.408,8.5,8.349,71738,-0.9575487795160932,8.363285714285714,0.09250534090115137,62501.71428571428,0.3690476190476133,0.5745105148658336,0.758683784270202
2025-04-13,CITY CARS,Automotive,8.345,8.36,8.426,8.288,54547,0.0744483944867933,8.338857142857142,0.06348078074354147,60111.0,-0.10773282259993744,-0.47678044164755073,0.7561388142196986
2025-04-14,CITY CARS,Automotive,8.305,8.334,8.415,8.266,60208,0.5509374406645056,8.338,0.06395831976112826,58963.28571428572,0.5813249364175821,0.6890577590175195,0.7464497573251843
2025-04-15,CITY CARS,Automotive,8.508,8.529,8.628,8.48,76844,-1.8799441462465687,8.37142857142857,0.08319226154488399,62453.857142857145,0.9132961689004793,0.33197123248289717,0.7564459723786379
2025-04-16,CITY CARS,Automotive,8.29,8.255,8.315,8.131,60490,0.7293142608805976,8.355714285714285,0.08718890274515906,61411.71428571428,-0.65907729179151,-1.5723734606919892,0.7506111731506353
2025-04-17,CITY CARS,Automotive,8.477,8.454,8.58,8.371,58299,-1.5138876882215992,8.373285714285714,0.09845255081461704,63924.57142857143,2.071041541240226,2.730118833031736,0.7498894229351577
2025-04-18,CITY CARS,Automotive,8.387,8.401,8.477,8.321,51120,-0.4359542049079961,8.391857142857143,0.08407224784161987,61892.28571428572,-1.4221908791725246,-3.4932324204127507,0.7506712811026911
2025-04-19,CITY CARS,Automotive,8.294,8.295,8.314,8.222,71373,0.6830027495260258,8.372285714285713,0.08922950611711772,61840.142857142855,0.04825090470448323,1.4704417838770079,0.7562458209227403
2025-04-20,CITY CARS,Automotive,8.464,8.459,8.465,8.421,76819,-1.351834694067565,8.389285714285714,0.09435343888047407,65021.857142857145,-0.15335614014392318,-0.2016070448484064,0.7637840276733342
2025-04-21,CITY CARS,Automotive,8.451,8.462,8.543,8.375,57363,-1.2016024833818122,8.410142857142857,0.08857657435128852,64615.42857142857,0.7630857279122383,0.9164418680561615,0.759868125280983
2025-04-22,CITY CARS,Automotive,8.505,8.465,8.505,8.446,62101,-1.8405713846845009,8.409714285714285,0.08802975687367297,62509.28571428572,2.5440077164215147,1.7809219885092764,0.7604160457769567
2025-04-23,CITY CARS,Automotive,8.507,8.547,8.572,8.507,72919,-1.8648374692349143,8.440714285714288,0.07626863550572023,64284.857142857145,0.5080340264650207,-2.035973689956494,0.7704918032786884
2025-04-24,CITY CARS,Automotive,8.234,8.22,8.289,8.16,48087,1.4047123195393691,8.406,0.10636415436289208,62826.0,-2.5677434623121553,-3.075777488777176,0.746374184191443
2025-04-25,CITY CARS,Automotive,8.511,8.533,8.538,8.511,61897,-1.9213389341676743,8.423714285714286,0.1128032421013293,64365.57142857143,0.07054673721338389,2.6382901995255392,0.7609071403027774
2025-04-26,CITY CARS,Automotive,8.495,8.495,8.509,8.38,77051,-1.7281746147340606,8.452428571428571,0.09902164265596314,65176.71428571428,-0.1410603032796609,-0.2116070404930448,0.7630696448889155
2025-04-27,CITY CARS,Automotive,8.487,8.455,8.496,8.4,58068,-1.6273445698793028,8.455714285714285,0.0998477412291884,62498.0,3.0726256983240274,3.2136860016036883,0.7619631901840491
2025-04-28,CITY CARS,Automotive,8.189,8.22,8.261,8.159,46146,1.9419771141278772,8.418285714285714,0.14208297374622675,60895.57142857143,-3.783339208083647,-6.855964906407674,0.7399475919400019
2025-04-29,CITY CARS,Automotive,8.468,8.44,8.468,8.331,48601,-1.3975465207613205,8.413,0.1389736185995967,58967.0,-0.31783402001176464,3.4655051880718823,0.7634331049404978
2025-04-30,CITY CARS,Automotive,8.361,8.38,8.469,8.349,54161,-0.1185642026659716,8.392142857142856,0.1333572002448401,56287.28571428572,-1.4846235418875864,-1.1667895218758217,0.7445899011488112
2025-05-01,CITY CARS,Automotive,8.351,8.181,8.361,8.0,54220,-0.25,8.408857142857142,0.11649954015850161,57163.42857142857,1.9782635242398428,3.462887066127429,0.7523423423423423
2025-04-01,DÉLICE HOLDING,Food & Beverage,31.212,31.305,31.47,30.842,53552,-1.407827909411083,31.212,0.0,53552.0,0.0,0.0,0.9839383383509608
2025-04-02,DÉLICE HOLDING,Food & Beverage,30.427,30.477,30.919,30.427,89837,1.1438715252025582,30.819499999999998,0.5550788232314386,71694.5,0.0,0.0,0.9782343106995884
2025-04-03,DÉLICE HOLDING,Food & Beverage,30.565,30.413,30.565,30.036,54440,0.6942124476142881,30.73466666666667,0.41910181738252117,65943.0,0.0,0.0,0.9732604144277538
2025-04-04,DÉLICE HOLDING,Food & Beverage,31.208,31.098,31.208,31.016,89305,-1.392233378394395,30.853,0.41606329646661433,71783.5,-0.012815583749847814,-0.012815583749847814,0.9885021063634348
2025-04-05,DÉLICE HOLDING,Food & Beverage,30.957,30.828,31.183,30.634,71041,-0.5796269897858126,30.8738,0.3633107485335377,71635.0,1.7418739934926153,1.754689577242463,0.9792567872140197
2025-04-06,DÉLICE HOLDING,Food & Beverage,30.694,30.671,30.694,30.579,64947,0.2757293849750697,30.843833333333333,0.3331422619042295,70520.33333333333,0.4220513659414227,-1.3198226275511926,0.9785833273554754
2025-04-07,DÉLICE HOLDING,Food & Beverage,31.108,30.987,31.202,30.903,69811,-1.0686398206445902,30.881571428571426,0.3200868929644244,70419.0,-0.3204306588054262,-0.7424820247468489,0.9904719451718951
2025-04-08,DÉLICE HOLDING,Food & Beverage,30.549,30.618,30.754,30.525,89983,0.7474336794284189,30.786857142857144,0.3036881232292028,75623.42857142857,-1.317957166392092,-0.9975265075866657,0.9748228987172123
2025-04-09,DÉLICE HOLDING,Food & Beverage,30.395,30.437,30.849,30.395,81267,1.2476843561135067,30.782285714285713,0.31017936439298655,74399.14285714286,-0.9741317521339665,0.3438254142581254,0.975707624772284
2025-04-10,DÉLICE HOLDING,Food & Beverage,30.323,30.226,30.53,30.139,66274,1.48037567660676,30.747714285714284,0.3494355993530664,76089.71428571429,-2.5234666323775246,-1.549334880243558,0.970693215103158
2025-04-11,DÉLICE HOLDING,Food & Beverage,31.076,31.025,31.392,30.969,67574,-0.965082565018899,30.728857142857144,0.3230198283756094,72985.28571428571,1.7250973845297723,4.248564016907297,0.9879903032229862
2025-04-12,DÉLICE HOLDING,Food & Beverage,30.607,30.592,30.931,30.277,75082,0.5576065258145118,30.678857142857144,0.30858571395503903,73562.57142857143,0.6974831386741265,-1.0276142458556459,0.9857564997544224
2025-04-13,DÉLICE HOLDING,Food & Beverage,30.942,30.864,30.984,30.569,64513,-0.5289136335530258,30.714285714285715,0.3244429658587724,73500.57142857143,2.04135474722158,1.3438716085474534,0.9866237265436921
2025-04-14,DÉLICE HOLDING,Food & Beverage,31.317,31.233,31.4,30.781,56011,-1.7492527193500993,30.744142857142858,0.37273602302050374,71529.14285714286,0.7755180846955811,-1.2658366625259987,0.9922139230580351
2025-04-15,DÉLICE HOLDING,Food & Beverage,30.847,30.747,31.181,30.625,66460,-0.2211873349633548,30.786714285714286,0.3636402591782667,68168.71428571429,0.7841343483516949,0.008616263656113787,0.9791299655604756
2025-04-16,DÉLICE HOLDING,Food & Beverage,31.353,31.238,31.415,31.026,54753,-1.86457415628542,30.923571428571428,0.3718278531537847,64381.0,1.3282916424277813,0.5441572940760864,0.998240908041677
2025-04-17,DÉLICE HOLDING,Food & Beverage,30.99,30.85,30.99,30.43,75006,-0.684741813744203,31.018857142857144,0.2613129851164636,65628.42857142857,-1.0441613181339293,-2.3724529605617106,0.9927442218057757
2025-04-18,DÉLICE HOLDING,Food & Beverage,30.258,30.248,30.58,30.047,56472,1.6936364553489789,30.901999999999997,0.38508786876071177,64042.42857142857,-1.9094239310143646,-0.8652626128804353,0.9765606719542995
2025-04-19,DÉLICE HOLDING,Food & Beverage,30.741,30.687,30.928,30.421,62805,0.1235069120506726,30.921142857142854,0.3710540969415962,62288.57142857143,-1.9519663190125436,-0.042542387998179,0.9863079625574512
2025-04-20,DÉLICE HOLDING,Food & Beverage,30.398,30.541,30.845,30.329,63217,1.2389462875543886,30.84342857142857,0.41973279482025255,62103.42857142857,-1.910293643110672,0.041672675901871514,0.9701592570133725
2025-04-21,DÉLICE HOLDING,Food & Beverage,31.296,31.318,31.323,31.18,95982,-1.6787084596426012,30.84042857142857,0.4158408578382121,67813.57142857143,3.4304977196113473,5.340791362722019,1.0008954842011002
2025-04-22,DÉLICE HOLDING,Food & Beverage,30.415,30.449,30.829,30.335,71216,1.1810432886061473,30.778714285714283,0.44568812499538984,68493.0,-1.0604729839627902,-4.4909707035741375,0.9774713973518447
2025-04-23,DÉLICE HOLDING,Food & Beverage,30.943,30.814,30.954,30.494,83795,-0.534368539888471,30.720142857142857,0.3796926075004326,72641.85714285714,1.792881110599387,2.853354094562177,0.9819901302740357
2025-04-24,DÉLICE HOLDING,Food & Beverage,30.392,30.458,30.715,30.304,72485,1.257635409511316,30.63471428571429,0.37611333145109277,72281.71428571429,-2.88854805725971,-4.681429167859097,0.9664361236982273
2025-04-25,DÉLICE HOLDING,Food & Beverage,31.187,31.057,31.459,30.739,69169,-1.3258551931966007,30.76742857142857,0.38483366846074457,74095.57142857143,2.5382212723984887,5.426769329658199,0.9931216762729677
2025-04-26,DÉLICE HOLDING,Food & Beverage,31.058,30.99,31.148,30.901,55551,-0.9060557614342796,30.81271428571429,0.39957465480421384,73059.28571428571,0.3716511004104195,-2.1665701719880692,0.9782201294508576
2025-04-27,DÉLICE HOLDING,Food & Beverage,31.379,31.364,31.594,30.977,68865,-1.9477883227925048,30.95285714285714,0.40190605393608897,73866.14285714286,3.2475651487233526,2.875914048312933,1.0053263490080175
2025-04-28,DÉLICE HOLDING,Food & Beverage,30.485,30.436,30.589,30.144,77136,0.9551799811328574,30.836999999999996,0.4033926953561112,71173.85714285714,-2.2509378907878297,-5.498503039511182,0.9816138588356517
2025-04-29,DÉLICE HOLDING,Food & Beverage,30.99,30.891,30.994,30.876,55056,-0.6857594833281477,30.919142857142855,0.3592693643917865,68865.28571428571,-0.21894519930453216,2.0319926914832975,0.9800604038519315
2025-04-30,DÉLICE HOLDING,Food & Beverage,30.308,30.174,30.308,29.801,84416,1.5292690005220957,30.828428571428567,0.4261787016197402,68954.0,-3.4131106791166155,-3.1941654798120833,0.9773621412447598
2025-05-01,DÉLICE HOLDING,Food & Beverage,30.779,30.943,31.697,30.189,65196,-2.83,30.883714285714284,0.38304643508140535,67912.71428571429,0.96440872560275,4.377519404719365,0.9807539113532805
2025-04-01,ENNAKL,Automotive,16.912,16.952,16.976,16.792,84102,0.4077241268082412,16.912,0.0,84102.0,0.0,0.0,1.5284229552643471
2025-04-02,ENNAKL,Automotive,16.771,16.75,16.882,16.672,117263,1.2396155084050804,16.8415,0.09970205614730196,100682.5,0.0,0.0,1.5180581118184837
2025-04-03,ENNAKL,Automotive,16.846,16.865,16.92,16.846,74796,0.792797373784119,16.843,0.07054785609782821,92053.66666666667,0.0,0.0,1.5292302106027595
2025-04-04,ENNAKL,Automotive,16.969,16.943,17.047,16.741,93462,0.0729298598075032,16.8745,0.0853639268075219,92405.75,0.3370387890255566,0.3370387890255566,1.5362122035125836
2025-04-05,ENNAKL,Automotive,17.319,17.316,17.34,17.258,90320,-1.9895112195937847,16.9634,0.21208795345327766,91988.6,3.267545167252983,2.9305063782274265,1.5420252864011395
2025-04-06,ENNAKL,Automotive,16.894,16.923,17.155,16.875,115123,0.5107388323051478,16.951833333333333,0.19180137295302774,95844.33333333333,0.2849341089872892,-2.982611058265694,1.515292851376805
2025-04-07,ENNAKL,Automotive,17.013,16.975,17.083,16.874,68900,-0.1864687751802107,16.96057142857143,0.17660960444141266,91995.14285714286,0.2592963639578061,-0.025637745029483128,1.5383850257708651
2025-04-08,ENNAKL,Automotive,16.707,16.725,16.815,16.565,127886,1.615667241890172,16.931285714285714,0.2012798336360873,98250.0,-3.5336913216698296,-3.7929876856276357,1.5161992921317724
2025-04-09,ENNAKL,Automotive,16.72,16.683,16.72,16.668,119852,1.5351172785573932,16.924,0.2088300744624672,98619.85714285714,-1.0299514620575323,2.5037398596122973,1.5111619919862622
2025-04-10,ENNAKL,Automotive,17.262,17.246,17.262,17.073,99498,-1.657165359507247,16.983428571428572,0.23982553182321129,102148.71428571429,1.4635866690178023,2.4935381310753346,1.5437309962439636
2025-04-11,ENNAKL,Automotive,17.122,17.042,17.122,17.03,126080,-0.8315976584788456,17.005285714285712,0.24520312279531065,106808.42857142857,2.4839887472317024,1.0204020782139,1.539794358344075
2025-04-12,ENNAKL,Automotive,16.963,16.913,16.963,16.802,75493,0.1031424815303272,16.954428571428572,0.20249021140362772,104690.28571428571,1.4533492822966565,-1.0306394649350459,1.5264562961185433
2025-04-13,ENNAKL,Automotive,16.848,16.868,17.068,16.848,105653,0.7822558883763744,16.947857142857142,0.2055021723903252,103337.42857142857,-2.3983315954118956,-3.851680877708552,1.526593977468362
2025-04-14,ENNAKL,Automotive,17.097,17.042,17.097,16.875,82526,-0.6810633257078851,16.959857142857143,0.2122808113258075,105284.0,-0.14601098002569035,2.252320615386205,1.5366708610461983
2025-04-15,ENNAKL,Automotive,17.118,17.082,17.162,16.855,123970,-0.8091577986193554,17.018571428571427,0.18588514118747235,104724.57142857143,0.9137534634203748,1.0597644434460651,1.5219607610692907
2025-04-16,ENNAKL,Automotive,16.721,16.772,16.852,16.577,107226,1.5320548585554978,17.018714285714285,0.18561763052551208,102920.85714285714,-0.7537986704653332,-1.667552133885708,1.513989074336764
2025-04-17,ENNAKL,Automotive,17.31,17.307,17.417,17.283,133205,-1.938405879757384,17.02557142857143,0.19666117829307256,107736.14285714286,1.2458326022108945,1.9996312726762278,1.5312711939374282
2025-04-18,ENNAKL,Automotive,17.067,17.12,17.358,17.008,113285,-0.5091440561110323,17.017714285714284,0.19323536105460962,105908.28571428571,-0.2979320014020237,-1.5437646036129182,1.5275672772838476
2025-04-19,ENNAKL,Automotive,16.792,16.853,16.997,16.758,120828,1.112761991046804,16.993285714285715,0.21127211070537705,112384.71428571429,0.4246157526463845,0.7225477540484082,1.5310923348124734
2025-04-20,ENNAKL,Automotive,16.813,16.764,16.858,16.559,122734,0.9898531289153212,16.988285714285713,0.2156522774326882,114824.85714285714,-2.8711727325245517,-3.2957884851709363,1.517190554970672
2025-04-21,ENNAKL,Automotive,16.863,16.922,17.092,16.779,108598,0.693579884496065,16.954857142857144,0.21412257281864594,118549.42857142857,-1.1952891545087052,1.6758835780158465,1.5162295818971974
2025-04-22,ENNAKL,Automotive,16.932,16.851,16.968,16.696,97770,0.2873929311659706,16.928285714285714,0.2016826833466493,114806.57142857143,0.8337303477846447,2.02901950229335,1.5138582583298563
2025-04-23,ENNAKL,Automotive,16.702,16.635,16.702,16.439,84656,1.6438052569362314,16.925571428571427,0.20503727884042344,111582.28571428571,-0.6602034140248403,-1.493933761809485,1.5127252966216826
2025-04-24,ENNAKL,Automotive,16.844,16.783,16.955,16.689,78033,0.8067174037384488,16.859,0.1155335449122855,103700.57142857143,-0.11267271541243185,0.5475306986124084,1.5268310369833211
2025-04-25,ENNAKL,Automotive,16.952,16.945,16.952,16.778,74655,0.1723146462630498,16.84257142857143,0.08522882365110589,98182.0,0.1181195369714283,0.23079225238386014,1.515556085349863
2025-04-26,ENNAKL,Automotive,16.867,16.934,17.076,16.814,86618,0.6721720467720225,16.853285714285715,0.0824817440118548,93294.85714285714,0.9879056400430963,0.869786103071668,1.515090723995449
2025-04-27,ENNAKL,Automotive,16.985,16.935,17.139,16.878,90171,-0.0244762764792438,16.877857142857145,0.0933799203459114,88643.0,0.8370933270007042,-0.15081231304239218,1.5249139607960496
2025-04-28,ENNAKL,Automotive,17.182,17.198,17.295,17.104,89731,-1.183448186472298,16.92342857142857,0.14723208113140723,85947.71428571429,1.3567720622935209,0.5196787352928167,1.5525435980843951
2025-04-29,ENNAKL,Automotive,16.748,16.807,17.018,16.628,119485,1.3693091780141735,16.897142857142857,0.16120838333393855,89049.85714285714,-0.7055196537617769,-2.062291716055298,1.5099170573386227
2025-04-30,ENNAKL,Automotive,17.299,17.244,17.401,17.061,124475,-1.8736788040339585,16.982428571428574,0.19511608266436103,94738.28571428571,1.8486900206064139,2.554209674368191,1.5405646094932763
2025-05-01,ENNAKL,Automotive,16.981,17.001,17.489,16.512,92108,-1.46,17.002,0.18555322686496267,96749.0,-1.1698288906995535,-3.0185189113059674,1.5298198198198198
2025-04-01,EURO-CYCLES,Industry,30.033,30.013,30.336,29.747,79076,0.5362448126425403,30.033,0.0,79076.0,0.0,0.0,1.2002329318874052
2025-04-02,EURO-CYCLES,Industry,30.334,30.326,30.737,29.889,77660,-0.4598658090848109,30.183500000000002,0.2128391411371484,78368.0,0.0,0.0,1.2130792588001065
2025-04-03,EURO-CYCLES,Industry,30.619,30.729,31.116,30.553,59571,-1.4032703492719871,30.328666666666667,0.2930364027443218,72102.33333333333,0.0,0.0,1.215249802261729
2025-04-04,EURO-CYCLES,Industry,29.73,29.728,30.063,29.285,110679,1.540033954250302,30.179000000000002,0.38320664573221197,81746.5,-1.0088902207571748,-1.0088902207571748,1.1911943997664662
2025-04-05,EURO-CYCLES,Industry,30.035,30.028,30.223,29.735,83519,0.5291844382455313,30.1502,0.3380572436733162,82101.0,-0.9856926221401663,0.02319759861700854,1.1973324904823328
2025-04-06,EURO-CYCLES,Industry,30.024,29.877,30.024,29.673,91097,0.5662701471478706,30.129166666666666,0.3067255559399422,83600.33333333333,-1.9432378588458143,-0.9575452367056481,1.198248534744236
2025-04-07,EURO-CYCLES,Industry,30.111,30.112,30.54,29.688,91430,0.2787310643807297,30.126571428571427,0.2800850211054119,84718.85714285714,1.2815338042381441,3.2247716630839585,1.1972258590379685
2025-04-08,EURO-CYCLES,Industry,30.597,30.465,30.856,30.452,73601,-1.329698595682688,30.20714285714286,0.3260344708623248,83936.71428571429,1.8711503246212846,0.5896165203831405,1.224268267936403
2025-04-09,EURO-CYCLES,Industry,30.759,30.87,31.19,30.44,97183,-1.867731605492868,30.267857142857142,0.38739318036134257,86725.71428571429,2.448041566746606,0.5768912421253214,1.2273232516117263
2025-04-10,EURO-CYCLES,Industry,29.949,30.012,30.074,29.949,61965,0.8162893582524777,30.17214285714286,0.36848357203156684,87067.71428571429,-0.5380093653482132,-2.986050932094819,1.1992654861434877
2025-04-11,EURO-CYCLES,Industry,29.789,29.757,29.931,29.628,93055,1.3448098992923194,30.18057142857143,0.35718615927965697,84550.0,-2.640781775991108,-2.1027724106428947,1.184688804931398
2025-04-12,EURO-CYCLES,Industry,29.804,29.815,30.033,29.646,84956,1.2940639074177709,30.147571428571432,0.38264076152568116,84755.28571428571,-3.1047823401280983,-0.4640005641369904,1.1911866303534824
2025-04-13,EURO-CYCLES,Industry,29.822,29.787,30.046,29.447,73727,1.2353134369521208,30.118714285714283,0.4007038450384185,82273.85714285714,-0.42405422551672345,2.680728114611375,1.1895323161958486
2025-04-14,EURO-CYCLES,Industry,30.708,30.749,31.032,30.411,80845,-1.6979783642804471,30.204,0.4581964644123738,80761.71428571429,3.085031387424886,3.5090856129416093,1.2228694959608601
2025-04-15,EURO-CYCLES,Industry,30.754,30.863,30.999,30.573,69029,-1.8513780620541709,30.226428571428574,0.4837688349969284,80108.57142857143,3.1874916118641794,0.10246022443929359,1.2324558892565582
2025-04-16,EURO-CYCLES,Industry,30.71,30.6,30.969,30.421,76992,-1.7066478238441083,30.219428571428573,0.47505433273218195,77224.14285714286,2.977667493796532,-0.20982411806764745,1.2247711779669952
2025-04-17,EURO-CYCLES,Industry,29.957,29.959,30.332,29.64,58076,0.7868853054338727,30.22057142857143,0.4743043527605652,76668.57142857143,-2.445616777386994,-5.423284271183526,1.1954825707843646
2025-04-18,EURO-CYCLES,Industry,30.0,30.056,30.274,29.759,90407,0.6468135725326936,30.250714285714285,0.44829778580972723,76290.28571428571,-2.451713598231131,-0.006096820844136985,1.2014417300760911
2025-04-19,EURO-CYCLES,Industry,30.195,30.111,30.462,29.723,88486,0.0007082423141424,30.30657142857143,0.4056960508980632,76794.57142857143,-1.6769781830022867,0.7747354152288444,1.2037382432420887
2025-04-20,EURO-CYCLES,Industry,29.789,29.776,29.844,29.426,91171,1.3444550012145666,30.30185714285714,0.41240167659351323,79286.57142857143,-0.5608038188069542,1.1161743641953326,1.1866472802597248
2025-04-21,EURO-CYCLES,Industry,30.543,30.477,30.702,30.102,72070,-1.153704013066621,30.278285714285715,0.38939256724874677,78033.0,1.8100000000000005,2.3708038188069547,1.2215559624850378
2025-04-22,EURO-CYCLES,Industry,30.63,30.719,30.867,30.305,62019,-1.4416859698592024,30.260571428571428,0.36627897252542907,77031.57142857143,1.4406358668653807,-0.3693641331346198,1.226135366122156
2025-04-23,EURO-CYCLES,Industry,30.658,30.797,31.226,30.37,75065,-1.5341138944953614,30.253142857142855,0.3560287575329761,76756.28571428571,2.9171841955084155,1.4765483286430348,1.2246929079936655
2025-04-24,EURO-CYCLES,Industry,29.73,29.819,29.861,29.704,91485,1.5402418371853028,30.220714285714283,0.39563354857987376,81529.0,-2.6618210391906483,-5.579005234699064,1.1895228704934198
2025-04-25,EURO-CYCLES,Industry,30.279,30.386,30.603,30.091,64790,-0.2791933863574827,30.260571428571428,0.3835617538905796,77869.42857142857,-1.1459353574926556,1.5158856816979926,1.2119910795974382
2025-04-26,EURO-CYCLES,Industry,29.649,29.661,30.062,29.31,73214,1.807575854241396,30.18257142857143,0.44904523051427386,75687.71428571429,-3.291147498206015,-2.1452121407133595,1.1893070498402647
2025-04-27,EURO-CYCLES,Industry,29.885,29.978,30.391,29.664,100867,1.0264643610306354,30.196285714285715,0.4363071220618604,77072.85714285714,0.5213588967373006,3.812506394943316,1.196966315921978
2025-04-28,EURO-CYCLES,Industry,30.797,30.906,30.922,30.67,91262,-1.9949123382449203,30.23257142857143,0.47847217165433725,79814.57142857143,1.7107566300075927,1.189397733270292,1.2321299463605475
2025-04-29,EURO-CYCLES,Industry,29.934,29.905,30.105,29.809,88734,0.8653139000177759,30.13314285714286,0.4538000398749155,83631.0,0.9612465850450169,-0.7495100449625758,1.1946634738732576
2025-04-30,EURO-CYCLES,Industry,30.192,30.261,30.325,29.951,62280,0.0111074441616434,30.06657142857143,0.39424478738589663,81804.57142857143,1.0272712062907807,0.0660246212457638,1.2095738470519557
2025-05-01,EURO-CYCLES,Industry,30.195,30.753,31.33,30.177,73841,0.52,30.133000000000003,0.3662644763919443,79284.0,-1.9547358508945734,-2.982007057185354,1.2064728798321849
2025-04-01,GIF,Industry,15.348,15.34,15.563,15.334,45645,-1.5294731390057832,15.348,0.0,45645.0,0.0,0.0,0.6133644670398526
2025-04-02,GIF,Industry,15.04,15.061,15.153,14.876,44796,0.5108807747818123,15.193999999999999,0.21778888860545714,45220.5,0.0,0.0,0.6014608047851784
2025-04-03,GIF,Industry,15.075,15.011,15.122,14.87,29921,0.2773072584815432,15.154333333333334,0.16863076034144361,40120.666666666664,0.0,0.0,0.598317736343302
2025-04-04,GIF,Industry,14.901,14.885,15.08,14.731,35717,1.4297567675010137,15.091,0.1870882144871769,39019.75,-2.9124315871774886,-2.9124315871774886,0.5970396148980865
2025-04-05,GIF,Industry,14.887,14.865,14.887,14.759,55298,1.5227387886822492,15.0502,0.1859427331196352,42275.4,-1.017287234042541,1.8951443531349477,0.5934639182890125
2025-04-06,GIF,Industry,15.176,15.114,15.229,15.09,37424,-0.391422670818375,15.071166666666665,0.17406138763857587,41466.833333333336,0.6699834162520846,1.6872706502946255,0.6056694565440489
2025-04-07,GIF,Industry,15.203,15.144,15.27,14.944,45733,-0.571856774139583,15.09,0.1665252733571291,42076.28571428572,2.0267096168042453,1.3567262005521608,0.6044775907460473
2025-04-08,GIF,Industry,15.315,15.307,15.349,15.259,38892,-1.3118687926644297,15.085285714285714,0.1582663517467876,41111.57142857143,2.874991603412358,0.8482819866081126,0.6127943433488907
2025-04-09,GIF,Industry,14.98,14.938,15.093,14.889,41427,0.9049921250656588,15.076714285714285,0.1626906207967683,40630.28571428572,-1.291512915129145,-4.166504518541503,0.5977210673020469
2025-04-10,GIF,Industry,15.191,15.137,15.271,15.072,31881,-0.489978626395199,15.093285714285715,0.16829806325456592,40910.28571428572,-0.07893178977832482,1.21258112535082,0.6083021803734924
2025-04-11,GIF,Industry,15.232,15.179,15.259,15.06,38359,-0.7593783119700381,15.140571428571429,0.15086512424773796,41287.71428571428,-0.5419523343127675,-0.46302054453444264,0.6057665539868761
2025-04-12,GIF,Industry,15.073,15.094,15.284,14.937,43938,0.288349105305091,15.167142857142855,0.10945840697334572,39664.857142857145,0.620827770360477,1.1627801046732444,0.602427730483091
2025-04-13,GIF,Industry,14.816,14.797,14.818,14.611,50115,1.992051117792396,15.115714285714287,0.17155923591742625,41477.857142857145,-2.468566914620496,-3.089394684980973,0.5909768223713264
2025-04-14,GIF,Industry,15.104,15.163,15.271,15.104,28136,0.0837193358030714,15.101571428571429,0.1671893708173024,38964.0,-0.8403361344537785,1.6282307801667173,0.6014791216293094
2025-04-15,GIF,Industry,15.094,15.086,15.269,14.949,44947,0.1512884554388729,15.070000000000002,0.13858932137794674,39829.0,0.13932196643002825,0.9796581008838068,0.6048868177290267
2025-04-16,GIF,Industry,14.987,15.048,15.238,14.828,34584,0.8574665778743493,15.071,0.13785499628232498,38851.42857142857,1.1541576673866016,1.0148357009565734,0.5977090734025189
2025-04-17,GIF,Industry,15.062,15.107,15.24,15.062,32401,0.3625669817569847,15.052571428571428,0.12736281134729077,38925.71428571428,-0.27807203389830226,-1.432229701284904,0.601073488037991
2025-04-18,GIF,Industry,15.133,15.083,15.246,14.893,26452,-0.1058862157933755,15.038428571428572,0.10816785897060935,37224.71428571428,0.2583808135683041,0.5364528474666064,0.6060472567080496
2025-04-19,GIF,Industry,14.856,14.896,14.982,14.856,42438,1.726906355687754,15.007428571428571,0.12620070937843036,37010.42857142857,-0.8740908787615909,-1.132471692329895,0.5922416076040559
2025-04-20,GIF,Industry,15.17,15.128,15.339,15.112,29401,-0.3524110958212914,15.058000000000002,0.10602043828117855,34051.28571428572,0.7170362501659922,1.591127128927583,0.6042982054295217
2025-04-21,GIF,Industry,14.868,14.805,15.017,14.669,35196,1.6442364077334353,15.024285714285714,0.12481281222389808,35059.857142857145,-1.7511398929491717,-2.468176143115164,0.5946401483229395
2025-04-22,GIF,Industry,15.135,15.174,15.261,14.978,45141,-0.121264050108405,15.030142857142858,0.1295034472789926,35087.57142857143,1.8780290791599263,3.629168972109098,0.6058621862964032
